frame	score	edge_energy	row_instability	field_mismatch	label
54450	-1.33250728	13.01254654	1.40915370	4.41488981	good
54451	-1.26302366	13.25751400	1.45673287	4.54388905	good
54452	-1.35785776	13.46142387	1.28343201	4.59281826	good
54453	-1.23983883	13.85554123	1.34817028	4.88905096	good
54454	-0.98375332	14.27399921	1.58578920	5.31045151	good
54455	-1.14069250	14.53892899	1.32425189	5.31624413	good
54456	-1.36375948	14.09164333	1.18393052	4.70406818	good
54457	-1.21491367	13.93296337	1.40274286	4.78189802	good
54458	-1.36491627	13.78398418	1.24716985	4.56275463	good
54459	-1.43323040	13.75116920	1.09561849	4.78769684	good
54460	-1.13923232	14.17253494	1.42170608	5.07247114	good
54461	-1.27485416	14.21359634	1.20753610	5.10834503	good
54462	-1.15947126	14.06077290	1.35256314	5.28504038	good
54463	-1.08075600	14.25537586	1.31995773	5.83104753	good
54464	-1.17699905	14.07096958	1.38371897	5.03984356	good
54465	-1.31309454	14.03328419	1.25577581	4.74352407	good
54466	-1.20954856	14.11084461	1.33694637	5.01606464	good
54467	-0.99847311	14.06120968	1.63707674	5.09386587	good
54468	-1.15452184	13.78005505	1.52808797	4.69755220	good
54469	-1.47365868	13.11572647	1.18452215	4.43353605	good
54470	-1.43057023	12.90875912	1.27906215	4.39390039	good
54471	-1.29736142	12.76429081	1.48188651	4.43513870	good
54472	-1.44950606	12.87626743	1.25044942	4.40990162	good
54473	-1.36760754	12.79357338	1.37185705	4.44648170	good
54474	-1.55403608	12.68955994	1.15776229	4.22659731	good
54475	-1.45368156	12.70109653	1.33332753	4.11008692	good
54476	-1.62569439	12.55036163	1.12567270	3.97332764	good
54477	-1.43524968	12.40392113	1.43674612	3.91760993	good
54478	-1.67895741	12.52729130	1.07307470	3.87156820	good
54479	-1.65445796	12.47863960	1.11720586	3.85988998	good
54480	-1.53058744	12.49324322	1.25654411	4.04168415	good
54481	-1.64456404	12.34744835	1.13891494	3.88673615	good
54482	-1.63001675	12.18721962	1.18035543	3.87208343	good
54483	-1.69072932	12.04436302	1.09320056	3.92070603	good
54484	-1.56082510	12.50984097	1.21574473	4.01721621	good
54485	-1.56684235	12.41314220	1.23571384	3.93704867	good
54486	-1.63216119	12.41045761	1.14257991	3.92180562	good
54487	-1.59575391	12.38540173	1.18938160	3.96322346	good
54488	-1.56059877	12.43162060	1.22284269	4.02235556	good
54489	-1.32037933	12.54948521	1.50962651	4.26666689	good
54490	-1.35652314	12.85431671	1.38594306	4.43039942	good
54491	-0.97300605	12.99803829	1.92858410	4.48256350	good
54492	-0.92715397	13.57400799	1.87036645	4.76699638	good
54493	-1.02856999	13.94931698	1.64141738	4.93542242	good
54494	-0.70900954	14.02126694	1.99638128	5.40863419	good
54495	-1.02976711	14.25325489	1.57729316	5.06733799	good
54496	-1.18147908	14.38269711	1.38808000	4.85951376	good
54497	-1.22681408	14.41252899	1.30378103	4.91809034	good
54498	-0.94611757	14.39285278	1.64636981	5.23969889	good
54499	-1.03752065	14.13975143	1.47292113	5.50708342	good
54500	-1.22670289	14.16269970	1.21301615	5.40831041	good
54501	-1.21542285	14.09642982	1.33220243	5.00549173	good
54502	-1.35365729	14.02362537	1.13885701	4.98626757	good
54503	-1.41707212	13.84612560	1.10524809	4.80741310	good
54504	-0.97906306	14.04448795	1.69002545	4.99950790	good
54505	-1.08536250	13.86701679	1.59699309	4.80262136	good
54506	-1.27700148	14.08899021	1.32355034	4.65996552	good
54507	-1.06329161	14.01010418	1.60143244	4.86049175	good
54508	-0.98777144	14.78328991	1.59803116	5.01493645	good
54509	-1.01258174	14.54188919	1.59462130	4.97784138	good
54510	-1.18968733	14.35125542	1.40692711	4.74232626	good
54511	-1.22363649	14.00664616	1.44477224	4.51870966	good
54512	-1.46328336	13.60626984	1.11869931	4.56480312	good
54513	-1.49670306	13.46560764	1.12250912	4.40017366	good
54514	-1.42728223	13.40481758	1.25493217	4.30291653	good
54515	-1.46829465	13.24937820	1.22017229	4.25954866	good
54516	-1.43085387	12.96998310	1.30206752	4.26895237	good
54517	-1.25453483	13.07554722	1.48794663	4.54374409	good
54518	-1.08765070	13.50809860	1.63959336	4.76315975	good
54519	-1.00109364	14.32477188	1.67738652	4.79449654	good
54520	-0.61637006	14.42542839	2.22049975	4.87072325	good
54521	-0.97552605	14.65496254	1.70561635	4.69366884	good
54522	-1.29286554	14.66491318	1.27461720	4.51931143	good
54523	-1.24997042	14.32539368	1.36690462	4.54490757	good
54524	-1.35002341	14.37519932	1.18947184	4.64480925	good
54525	-0.92375006	14.54167271	1.74302948	4.90865755	good
54526	-1.20236081	14.69723129	1.35543072	4.73122692	good
54527	-1.25472752	14.57733250	1.30236030	4.67866898	good
54528	-0.99221719	14.75090599	1.62011981	4.90803814	good
54529	-0.25094887	14.59273148	2.68463802	5.13011551	good
54530	-1.09896787	14.43373585	1.56818318	4.59531832	good
54531	-0.82928510	14.28966427	1.94922018	4.73960066	good
54532	-0.93877935	13.76473427	1.86023259	4.65500021	good
54533	-0.84742994	13.18356228	2.05369401	4.66149282	good
54534	-1.44068370	12.38324928	1.32778656	4.35129070	good
54535	-1.66677951	12.11398697	1.08716631	4.06599522	good
54536	-1.69730713	12.02996254	1.07081020	3.98002887	good
54537	-1.30230758	12.05622101	1.63140213	4.07890034	good
54538	-1.61669922	12.07844639	1.19447064	3.94268513	good
54539	-1.60993393	12.12336540	1.17796922	4.03517962	good
54540	-1.40891304	12.15581894	1.45806360	4.09918404	good
54541	-1.60159429	12.37069702	1.15857112	4.06274319	good
54542	-1.69142090	12.00290775	1.10249090	3.89507532	good
54543	-1.56680970	12.42161751	1.20431447	4.06582165	good
54544	-1.61509863	12.51521397	1.10803747	4.12895823	good
54545	-1.61013496	12.47295475	1.13889468	4.04823494	good
54546	-1.76700557	12.21148396	0.97929138	3.85144091	good
54547	-1.54153534	12.41395569	1.25684869	4.00599527	good
54548	-1.65618359	12.27953434	1.10762572	3.97498846	good
54549	-1.36624378	12.55047131	1.45431161	4.21228600	good
54550	-1.33656842	12.86257553	1.44525361	4.30192709	good
54551	-1.27300239	12.92537308	1.54328740	4.25974560	good
54552	-0.89900140	13.29653645	1.94936216	4.72968769	good
54553	-0.87777990	13.46090603	1.95715618	4.75897551	good
54554	-0.70844815	13.51880169	2.17136359	4.89126730	good
54555	-0.89273435	13.89399338	1.88413358	4.78681707	good
54556	-0.89636711	13.97664356	1.84458935	4.89508677	good
54557	-0.90872545	14.63613987	1.69784284	5.15230322	good
54558	-1.26017631	14.80025482	1.19499242	5.00088549	good
54559	-1.02039258	14.80610847	1.56337261	4.94703102	good
54560	-0.76800635	14.44818878	1.93719268	5.10540533	good
54561	-1.00915396	14.50708294	1.65303874	4.76826382	good
54562	-1.25455776	14.26073456	1.34768915	4.62490749	good
54563	-1.34574781	14.24369240	1.24784863	4.48225689	good
54564	-0.90144854	13.62678814	1.92052031	4.69391775	good
54565	-0.90195111	14.27580166	1.81075752	4.87406826	good
54566	-0.98915362	13.75127888	1.76215494	4.75867462	good
54567	-1.21037989	13.45667553	1.53758693	4.44713545	good
54568	-1.50078352	12.86804390	1.19588542	4.32245970	good
54569	-1.34749097	12.75685501	1.38781309	4.52089691	good
54570	-1.37770484	12.89558125	1.36965895	4.34875011	good
54571	-1.41195513	13.09003735	1.31913996	4.26368618	good
54572	-1.30615188	13.39377594	1.40924656	4.41553259	good
54573	-1.46359387	13.55625248	1.17738616	4.33724546	good
54574	-1.37367352	13.64061356	1.27382267	4.45736122	good
54575	-1.31122209	13.60438347	1.32506967	4.64776039	good
54576	-1.13865188	14.09094334	1.47772574	4.87528372	good
54577	-1.13464971	14.07143211	1.51299858	4.76017952	good
54578	-1.22226133	14.19997692	1.35018563	4.84250593	good
54579	-1.07180450	14.02241039	1.57266569	4.92308426	good
54580	-1.19167618	13.93336487	1.46393824	4.66939831	good
54581	-1.38027848	14.08728027	1.17060733	4.65872097	good
54582	-1.17753673	14.12523174	1.40668631	4.91645813	good
54583	-1.14581189	13.93623829	1.40415215	5.20676517	good
54584	-1.17016795	13.95747375	1.34449673	5.29648733	good
54585	-0.95703164	14.27633381	1.53865111	5.67506361	good
54586	-0.87566161	14.33582497	1.52366054	6.22156239	good
54587	-0.73121666	15.22837353	1.48712885	6.89531851	good
54588	-0.76393372	15.24096394	1.46440792	6.78094339	good
54589	-0.75349922	15.56444454	1.38773477	7.03005219	good
54590	-0.66770295	15.14501476	1.52956116	7.14972782	good
54591	-0.57794050	14.99162292	1.64578974	7.28767920	good
54592	-0.24341474	14.29237270	2.23896146	7.18287039	good
54593	-0.46272321	14.15301800	2.04316854	6.69545698	good
54594	-0.67460487	14.43000889	1.71468067	6.63432312	good
54595	-0.56962632	14.46444416	1.73349011	7.19693279	good
54596	-0.65141376	14.61420441	1.49759042	7.61431122	good
54597	-0.56181510	14.26959801	1.64190435	7.71514463	good
54598	-0.35201651	14.29951954	1.92209768	7.83472204	good
54599	-0.52841078	13.91820335	1.66209114	7.99006939	good
54600	-0.64946170	13.50640297	1.51681745	8.02157402	good
54601	-0.72466753	13.36954308	1.44540119	7.91070032	good
54602	-0.62256204	12.60280418	1.79122591	7.42266226	good
54603	-0.45911478	12.62574959	2.05445671	7.32674789	good
54604	-0.96398102	12.72473335	1.42560029	6.77431726	good
54605	-0.94588333	13.01449108	1.45432031	6.64207745	good
54606	-1.17588893	12.83194447	1.28782737	5.98294544	good
54607	-1.26023866	12.86189556	1.22722685	5.69766188	good
54608	-0.95998640	13.01415539	1.62472761	5.83649302	good
54609	-0.96741402	12.88701725	1.65547454	5.71520233	good
54610	-0.63655745	13.24262428	2.05056834	5.96821165	good
54611	-1.13382214	12.82215023	1.42469251	5.67398167	good
54612	-1.26004139	12.84345150	1.28645039	5.45745373	good
54613	-0.98544262	12.97977734	1.70929587	5.33596087	good
54614	-1.14517763	13.61355019	1.39469671	5.38920116	good
54615	-0.96303561	14.10616875	1.56782353	5.58779526	good
54616	-0.92828150	14.39638329	1.46566057	6.11063671	good
54617	0.00118298	14.70895290	2.64993596	6.80329275	good
54618	-0.97054465	14.49374676	1.46483111	5.80795145	good
54619	-1.22018643	14.53392315	1.19812679	5.35225105	good
54620	-1.18774013	14.56799793	1.26975477	5.23895264	good
54621	-0.82278811	13.96046257	1.81445718	5.48912621	good
54622	-1.01442002	13.67588520	1.60517848	5.29400444	good
54623	-0.70132488	13.29274273	2.13041329	5.20538187	good
54624	-0.98445839	13.33230877	1.76332629	4.96313667	good
54625	-1.22078144	12.95166111	1.49586236	4.77476263	good
54626	-1.19347011	13.20041370	1.45756793	4.99994230	good
54627	-1.27867605	13.21813393	1.32143044	5.03261566	good
54628	-1.40155353	12.91461849	1.28638947	4.54201984	good
54629	-1.34154304	13.18738461	1.34698749	4.54500580	good
54630	-1.38678728	13.32156277	1.27493346	4.50775480	good
54631	-1.27332128	13.54348373	1.36533010	4.74146414	good
54632	-1.10555064	13.27696514	1.61602855	4.84973955	good
54633	-1.24518406	13.05058765	1.50202119	4.55369234	good
54634	-1.55598296	13.10639477	1.12574530	4.17012167	good
54635	-1.29827372	13.17336273	1.47687304	4.27476835	good
54636	-1.50063978	13.15285587	1.18843067	4.23236704	good
54637	-1.37865651	13.16062832	1.33959353	4.35550356	good
54638	-1.32467683	12.80393791	1.47214961	4.28825235	good
54639	-1.57680418	12.56914043	1.13734341	4.22190952	good
54640	-1.32050733	12.37660027	1.48672283	4.43659163	good
54641	-0.95832305	12.73630524	1.89560723	4.82571745	good
54642	-1.00018921	12.85558701	1.84496641	4.72583342	good
54643	-1.07132199	13.35598373	1.70328796	4.66245937	good
54644	-1.21174218	13.85030365	1.42653394	4.73707771	good
54645	-1.12768694	13.84336472	1.57298195	4.64916086	good
54646	-1.26533082	13.94958878	1.37375331	4.58147573	good
54647	-1.06287809	14.17924500	1.61755979	4.72249413	good
54648	-1.36863903	14.06742477	1.18068612	4.69761562	good
54649	-1.28918802	14.14156246	1.27526963	4.76444435	good
54650	-0.99116912	14.47860241	1.64687431	4.91894674	good
54651	-0.77484855	14.70702839	1.91004705	5.06568861	good
54652	-0.01763156	14.46440983	2.95039153	5.52559042	good
54653	-0.84472779	13.71552658	1.96995485	4.80240726	good
54654	-1.32116819	13.14286423	1.43252134	4.33142376	good
54655	-1.42997174	12.80916977	1.32907963	4.22983217	good
54656	-1.32432287	12.57736683	1.49502718	4.29149294	good
54657	-1.56519026	12.25103569	1.21938336	4.08579874	good
54658	-1.51850609	12.04679394	1.31016004	4.08332777	good
54659	-1.68488460	11.97030640	1.09839952	3.96719337	good
54660	-1.70882726	12.19420433	1.05405354	3.90795708	good
54661	-1.64091869	12.03500843	1.15946996	3.95723963	good
54662	-1.76451871	11.96654797	0.98028284	3.96806717	good
54663	-1.75196081	12.39113426	0.92199886	4.10958338	good
54664	-1.66859971	12.20586777	1.06396723	4.11281252	good
54665	-1.55913228	12.12320328	1.20288801	4.24807310	good
54666	-1.58523769	11.87730312	1.22753131	4.08668995	good
54667	-1.65827368	11.81211853	1.14517808	4.00464106	good
54668	-1.72622257	11.90404510	1.06313205	3.88560772	good
54669	-1.76138872	11.86083889	1.02388668	3.84946752	good
54670	-1.47711323	11.98659706	1.40151644	3.98342586	good
54671	-1.60988216	11.89812183	1.21701765	3.96787047	good
54672	-1.64505398	11.86112595	1.17557704	3.93826962	good
54673	-1.51764401	12.00198174	1.32922161	4.02771425	good
54674	-1.62740969	12.14703751	1.16323090	3.97776031	good
54675	-1.68211502	12.40470791	1.02989137	4.08631945	good
54676	-1.69189007	12.24701405	1.06131124	3.96064234	good
54677	-1.47722578	12.27456570	1.33402348	4.14317131	good
54678	-1.51443805	12.49314213	1.23330152	4.24060202	good
54679	-1.35586752	13.39460945	1.30059135	4.56172466	good
54680	-1.09608649	13.92824078	1.55101478	4.90283585	good
54681	-0.77017333	14.39383984	1.89792681	5.28053808	good
54682	-0.61335650	14.74596024	2.05187321	5.46186352	good
54683	-0.77848296	15.34622669	1.71755385	5.57881355	good
54684	-0.64917933	14.95594883	1.87271237	5.90195036	good
54685	-0.93911107	14.24904537	1.59690320	5.55359936	good
54686	-1.11456346	13.96912575	1.46533000	5.13048601	good
54687	-1.20191798	13.82611370	1.38342357	4.99043989	good
54688	-1.35797445	13.55722523	1.21374691	4.84434032	good
54689	-1.34749283	13.74318314	1.19186676	4.92212391	good
54690	-1.21648506	13.96161747	1.34731221	4.99315405	good
54691	-1.11682725	13.84285259	1.53410757	4.88098955	good
54692	-1.08512724	13.39715576	1.65510333	4.76130772	good
54693	-1.09496719	13.29831600	1.64738166	4.77474546	good
54694	-1.31939238	12.44251156	1.45196593	4.56159163	good
54695	-1.28917047	12.55056381	1.49531722	4.52165508	good
54696	-1.43790897	12.32355881	1.36598516	4.23345470	good
54697	-1.50597988	12.36573792	1.27663541	4.16578722	good
54698	-1.37030823	12.73175335	1.40271115	4.32623863	good
54699	-1.32031583	13.20188046	1.38278520	4.52081585	good
54700	-1.36696072	13.57157993	1.24249613	4.66091442	good
54701	-1.00849624	13.87919521	1.63685358	5.11032391	good
54702	-0.98581725	13.94077587	1.66971421	5.08734941	good
54703	-1.27085891	13.52464962	1.33604145	4.88828135	good
54704	-1.19989278	14.18259239	1.26031661	5.36828709	good
54705	6.63849935	16.09750366	10.84438038	13.21720505	good
54706	-0.58986151	16.63630867	1.93547916	5.28664351	good
54707	0.34072717	16.49212646	3.23419762	5.70071745	good
54708	0.20346164	16.11366844	3.04836488	5.78725672	good
54709	-0.46438006	15.24363422	2.27435064	5.24304962	good
54710	-0.45200104	14.97352982	2.26855707	5.46093178	good
54711	-0.80725794	13.97720528	1.94029796	5.04920149	good
54712	-1.14734925	14.05208874	1.50046074	4.74185181	good
54713	-1.40918014	13.51800060	1.24578691	4.40601254	good
54714	-1.16143026	13.03063679	1.69727445	4.26398134	good
54715	-1.32449467	13.25230312	1.45839417	4.15465260	good
54716	-1.61965561	13.28373814	1.03655183	4.07122707	good
54717	-1.47579570	13.18729210	1.26293206	4.05926514	good
54718	-1.38675010	13.48868084	1.33402920	4.18734932	good
54719	-1.42907435	13.97564793	1.17692244	4.37489605	good
54720	-1.33512534	13.85306740	1.33020759	4.36976290	good
54721	-1.46325039	13.70550060	1.17002153	4.30627298	good
54722	-1.38095194	13.86954594	1.25799119	4.38012743	good
54723	-1.34356805	13.83603001	1.29751229	4.46194458	good
54724	-1.47706327	13.07291698	1.26201868	4.10432863	good
54725	-1.24220549	13.02391243	1.59416318	4.19581032	good
54726	-1.39373701	12.63057613	1.42667305	4.12228012	good
54727	-0.82598974	12.60272026	2.18409014	4.49612856	good
54728	-1.18522675	12.53227139	1.70812452	4.28359938	good
54729	-1.24889525	12.66059875	1.61601722	4.21806145	good
54730	-1.23429273	13.12880230	1.55221820	4.37684584	good
54731	-1.28767267	13.60660267	1.43546450	4.32927084	good
54732	-1.20211828	13.92751694	1.50846088	4.41913176	good
54733	-1.05820976	14.06933784	1.63577759	4.72221088	good
54734	-0.88020633	14.67998886	1.78903091	4.92788172	good
54735	-0.68146680	14.88543129	2.04379487	5.00994205	good
54736	-0.94436995	15.04450512	1.70540464	4.72204876	good
54737	-0.84047605	14.94297791	1.82726741	4.90237856	good
54738	-1.25027077	15.05933762	1.24206674	4.75330448	good
54739	-1.04727416	15.07347488	1.52047384	4.84464121	good
54740	-1.18170988	14.82542229	1.39304984	4.64690971	good
54741	-1.04526863	14.36282730	1.62018943	4.74267960	good
54742	-1.13637668	14.15372372	1.52704120	4.65489006	good
54743	-0.30942195	13.69746494	2.68582106	5.14409161	good
54744	-0.28711779	13.59568882	2.76792789	4.98160887	good
54745	-0.77116896	13.12599564	2.17656565	4.64585066	good
54746	-0.93712562	12.73669529	1.98842466	4.56731462	good
54747	-1.29206737	12.42751408	1.53717232	4.38017368	good
54748	-1.44453536	12.19104767	1.37713993	4.20197916	good
54749	-1.48751226	12.01840878	1.33614016	4.17998838	good
54750	-1.54872285	12.21445274	1.22779512	4.16909742	good
54751	-0.90219732	12.46029472	2.03603578	4.70407391	good
54752	-0.85861896	12.41187191	2.15001440	4.51752901	good
54753	-0.89330632	12.55673313	2.07797790	4.54164362	good
54754	-0.88948169	13.12466145	1.96574187	4.79411459	good
54755	-0.88835678	13.49324036	1.92997837	4.79336214	good
54756	-1.14240483	13.61219597	1.59286416	4.57272005	good
54757	-1.22286790	13.87726307	1.44272506	4.58773136	good
54758	-1.11887520	14.20060444	1.47256136	4.97360516	good
54759	-0.98914102	14.34695911	1.57563198	5.28817129	good
54760	-0.74200024	14.61697292	1.82299054	5.67640066	good
54761	-0.40381312	15.01202297	2.24274826	5.85446167	good
54762	-0.56891419	15.61407375	2.02512169	5.47945595	good
54763	-0.59301022	15.74268532	1.94488513	5.61132526	good
54764	-0.53258681	15.95534420	1.93809152	5.92648125	good
54765	-0.73163788	15.99876118	1.65737939	5.84479761	good
54766	-0.98435316	15.94546318	1.26841533	5.92482662	good
54767	-0.69372528	15.16901588	1.75287926	6.03634834	good
54768	-0.76881814	15.18026638	1.58315659	6.27646971	good
54769	-0.72257140	14.65517330	1.72258210	6.20428801	good
54770	-0.24568593	14.60230923	2.35632968	6.54129648	good
54771	-0.32883584	13.92242146	2.37108254	6.25124407	good
54772	-0.62488970	13.56588268	2.11742091	5.62079859	good
54773	-0.76449505	12.75535011	2.14264393	4.98968744	good
54774	-1.29506279	12.35299778	1.48217928	4.62501144	good
54775	-1.26000448	12.04523754	1.58429885	4.54654503	good
54776	-1.34455067	11.76827240	1.54020524	4.32240725	good
54777	-1.61845088	11.62045765	1.22969723	3.98019671	good
54778	-1.83148073	11.53556442	0.95566577	3.83808446	good
54779	-1.71775252	11.55232334	1.12254703	3.83954287	good
54780	-1.70887182	11.46677971	1.14892435	3.82078123	good
54781	-1.75066707	11.74860573	1.06182730	3.80500007	good
54782	-1.53306480	11.72719002	1.35817671	3.92741895	good
54783	-1.57642947	11.80265903	1.29457474	3.89156246	good
54784	-1.68295220	11.85266781	1.14812684	3.82044554	good
54785	-1.63701724	11.68452549	1.23149812	3.82895827	good
54786	-1.62015921	12.14535618	1.17579174	3.97094321	good
54787	-1.72697169	11.73050880	1.04707432	4.02310181	good
54788	-1.52299297	11.99953079	1.30561066	4.09472799	good
54789	-1.72752353	11.66476536	1.07763267	3.91923022	good
54790	-1.79899239	11.87822914	0.93794650	3.96865749	good
54791	-1.72430790	11.94699669	1.02776921	4.02802658	good
54792	-1.80190722	11.86751461	0.93821341	3.95390630	good
54793	-1.71314923	11.91340828	1.05117142	4.01371527	good
54794	-1.59116768	12.22995663	1.15767527	4.19220495	good
54795	-1.68914700	12.26658821	1.02754283	4.11157417	good
54796	-1.68688461	12.21909714	1.04066336	4.09088564	good
54797	-1.58903275	12.42057323	1.09664822	4.38061333	good
54798	-1.28681148	12.54831314	1.49293089	4.54742479	good
54799	-1.24195482	12.78879929	1.52565539	4.58686352	good
54800	-1.36661588	12.89167213	1.38100493	4.37201405	good
54801	-1.30186052	13.27116013	1.42490423	4.42913198	good
54802	-1.50178510	13.41002941	1.13821018	4.32615757	good
54803	-1.33264615	13.57195568	1.28694606	4.68821764	good
54804	-1.22955329	13.79298592	1.36684060	4.90164948	good
54805	-1.22373089	13.74631691	1.39242649	4.85038757	good
54806	-1.18910033	13.84262753	1.41134608	4.94594336	good
54807	-1.01442075	14.19093418	1.58024228	5.17768526	good
54808	-1.26153012	14.11129951	1.19469965	5.28968763	good
54809	-1.07814788	13.99103546	1.50905824	5.16471624	good
54810	-1.24286180	14.09945583	1.33355641	4.82686901	good
54811	-1.28722416	13.81481171	1.32316160	4.71547461	good
54812	-1.05429555	14.23222256	1.53129792	5.11662626	good
54813	-1.10672332	14.27660275	1.39124930	5.35932875	good
54814	-1.13412596	14.56628513	1.32192636	5.35535288	good
54815	-1.36870050	14.33537006	1.08967173	4.96532393	good
54816	-1.22959192	14.51373577	1.22921884	5.17118073	good
54817	-0.96173577	14.54380798	1.55933666	5.44361115	good
54818	-0.94499493	14.88265896	1.55586874	5.41732073	good
54819	-1.01510102	15.18641472	1.45349705	5.27935743	good
54820	-1.14001007	14.83339119	1.35292256	5.07326412	good
54821	-0.79058020	14.83140659	1.79848063	5.38361120	good
54822	-1.15943585	14.37242508	1.42207718	4.85865164	good
54823	-0.67915235	14.32795429	2.12713718	4.91303825	good
54824	-1.17268009	14.42475414	1.44996512	4.63590288	good
54825	-0.97972167	14.70017052	1.63931787	4.92715836	good
54826	-1.31147641	14.55929375	1.17789364	4.85555553	good
54827	-1.18287529	14.53743362	1.36790490	4.86924171	good
54828	-0.93846517	14.37794876	1.73820460	4.90728569	good
54829	-1.23114605	14.41422749	1.31297553	4.85155106	good
54830	-1.06684605	14.79852104	1.48170090	5.00362825	good
54831	-1.13250156	14.84792233	1.35879445	5.08925915	good
54832	-0.66841729	15.05743599	1.93361735	5.48156834	good
54833	-0.58511640	15.30555820	1.96773660	5.75230885	good
54834	-0.92699460	14.91244507	1.54509389	5.56247663	good
54835	-0.78089375	15.30258369	1.70967841	5.61564827	good
54836	-1.07629059	15.24526882	1.34063733	5.34655666	good
54837	-0.84132121	15.03888893	1.72492743	5.28679419	good
54838	-0.31634810	14.61439800	2.52187729	5.39707756	good
54839	-0.18655262	13.85525799	2.84313107	5.18242455	good
54840	-0.40833717	13.49577236	2.59332800	5.00152779	good
54841	-0.48939737	12.88520241	2.53841925	4.98807859	good
54842	-0.33812894	12.54148102	2.77985382	5.06531811	good
54843	-0.86168858	11.83987808	2.14023709	4.78527784	good
54844	-1.30949321	11.21727753	1.67544949	4.20897579	good
54845	-1.81017155	10.93269062	1.10877693	3.58572340	good
54846	-1.79110449	11.03116608	1.12307465	3.60246539	good
54847	-1.18707800	11.33437538	1.87912023	4.06674767	good
54848	-1.41322038	11.73310757	1.48906863	4.12332773	good
54849	-0.78698781	12.20475960	2.26310301	4.57837963	good
54850	-0.10447538	13.03714943	3.01468897	5.32495928	good
54851	-0.31350510	13.48741055	2.64647985	5.37446165	good
54852	-0.26701636	14.03926182	2.63709974	5.46760416	good
54853	-0.43864785	14.37140656	2.40851855	5.21385431	good
54854	-1.22123059	14.86787319	1.29688597	4.78638887	good
54855	-1.07037202	14.61217308	1.57712841	4.65983820	good
54856	-1.08807054	14.10748577	1.61486602	4.60710049	good
54857	-1.12820920	13.72572899	1.54118538	4.83032417	good
54858	-0.78572795	13.17257214	2.09365296	4.88388872	good
54859	-0.97810818	12.72027493	1.90930772	4.65116882	good
54860	-1.32245999	12.32237244	1.52197886	4.29923010	good
54861	-1.26240941	11.84442139	1.66006148	4.29878473	good
54862	-1.18320228	11.98643494	1.75191081	4.34643507	good
54863	-1.19372567	12.41109371	1.66860080	4.44892931	good
54864	-0.55079549	12.71871853	2.53151846	4.70464706	good
54865	-0.86500020	13.02127934	2.03475142	4.70108795	good
54866	-0.68349831	13.54516220	2.21075463	4.87013292	good
54867	-0.72044248	13.54237556	2.16047025	4.85198498	good
54868	-1.49741924	13.96989536	1.04208422	4.51764488	good
54869	-1.16966211	14.25409412	1.40533507	4.91602993	good
54870	-1.23228328	13.85630512	1.37442589	4.82542801	good
54871	-1.39157530	13.84485531	1.20229053	4.55882502	good
54872	-1.43296905	13.59116650	1.20574415	4.39438677	good
54873	-1.22451956	13.89298058	1.38552535	4.81149292	good
54874	-1.10003691	13.88868046	1.41961551	5.44839716	good
54875	-1.08361551	13.84278107	1.42895508	5.53150463	good
54876	-0.96969269	13.89222240	1.57328343	5.61509848	good
54877	-0.37017967	14.18796921	2.31898928	6.09789371	good
54878	-1.01395199	14.75302696	1.28529060	6.18101835	good
54879	-1.10870879	14.37008953	1.22998714	5.98575211	good
54880	-1.05261124	14.37729454	1.37064195	5.74128485	good
54881	-1.10131823	14.12585640	1.33317959	5.70241880	good
54882	-0.97195090	14.07694721	1.41393816	6.19254065	good
54883	-1.02577207	14.30918694	1.25095689	6.44236708	good
54884	-0.98456328	14.27271080	1.33091784	6.37910318	good
54885	-0.66298456	13.86303806	1.84803140	6.38913774	good
54886	-0.92669602	13.69331932	1.58390152	5.92478609	good
54887	-0.78533754	13.44414330	1.88570809	5.64521408	good
54888	-1.34684376	12.70569420	1.33876121	4.75346661	good
54889	-1.62350619	12.30760956	1.07942772	4.28604174	good
54890	-1.62881714	12.18971634	1.12043893	4.13079882	good
54891	-1.57550703	12.37816238	1.17128563	4.16916656	good
54892	-1.54025108	12.05553246	1.24736142	4.20798588	good
54893	-1.49721558	11.99650478	1.35728657	4.03966999	good
54894	-1.74846256	11.87815952	1.04502428	3.83387160	good
54895	-1.70115913	11.78330994	1.10136545	3.93326378	good
54896	-1.70464538	11.79545975	1.10450304	3.89302659	good
54897	-1.74984930	11.69293976	1.07330084	3.78572345	good
54898	-1.56034619	11.71489906	1.33678663	3.85212970	good
54899	-1.46806524	11.70214653	1.42672515	4.05609941	good
54900	-1.76055803	11.63532448	1.05648637	3.81429982	good
54901	-1.37877933	11.51766205	1.59553468	3.98303246	good
54902	-1.70862024	11.54928207	1.13835812	3.83139467	good
54903	-1.76280705	11.53819466	1.04869521	3.87477422	good
54904	-1.73697882	11.60674477	1.08206332	3.86636567	good
54905	-1.67170950	11.39463520	1.19454873	3.89211226	good
54906	-1.42342627	11.45991898	1.53273010	3.99303818	good
54907	-1.75014154	11.51507568	1.06033981	3.91489577	good
54908	-1.68308151	11.57350731	1.15949309	3.89173031	good
54909	-1.64142308	11.39017391	1.24880838	3.85499430	good
54910	-1.67186904	11.41723919	1.18456268	3.92344904	good
54911	-1.64032724	11.81212425	1.15334904	4.08248281	good
54912	-1.69376939	11.55401039	1.13139927	3.95155096	good
54913	-1.71739139	11.53534985	1.12147999	3.85358787	good
54914	-1.67832273	11.40638351	1.17562616	3.92537618	good
